Polygon,Grid_ID
"POLYGON ((121.3272727272727 14.65909090909091, 121.3317772317772 14.65909090909091, 121.3317772317772 14.66359541359541, 121.3272727272727 14.66359541359541, 121.3272727272727 14.65909090909091))",1164
"POLYGON ((121.3272727272727 14.66363636363636, 121.3317772317772 14.66363636363636, 121.3317772317772 14.66814086814087, 121.3272727272727 14.66814086814087, 121.3272727272727 14.66363636363636))",1165
"POLYGON ((121.3272727272727 14.66818181818182, 121.3317772317772 14.66818181818182, 121.3317772317772 14.67268632268632, 121.3272727272727 14.67268632268632, 121.3272727272727 14.66818181818182))",1166
"POLYGON ((121.3272727272727 14.67272727272727, 121.3317772317772 14.67272727272727, 121.3317772317772 14.67723177723178, 121.3272727272727 14.67723177723178, 121.3272727272727 14.67272727272727))",1167
"POLYGON ((121.3272727272727 14.67727272727273, 121.3317772317772 14.67727272727273, 121.3317772317772 14.68177723177723, 121.3272727272727 14.68177723177723, 121.3272727272727 14.67727272727273))",1168
"POLYGON ((121.3272727272727 14.68181818181818, 121.3317772317772 14.68181818181818, 121.3317772317772 14.68632268632269, 121.3272727272727 14.68632268632269, 121.3272727272727 14.68181818181818))",1169
"POLYGON ((121.3272727272727 14.68636363636364, 121.3317772317772 14.68636363636364, 121.3317772317772 14.69086814086814, 121.3272727272727 14.69086814086814, 121.3272727272727 14.68636363636364))",1170
"POLYGON ((121.3272727272727 14.69090909090909, 121.3317772317772 14.69090909090909, 121.3317772317772 14.6954135954136, 121.3272727272727 14.6954135954136, 121.3272727272727 14.69090909090909))",1171
"POLYGON ((121.3272727272727 14.69545454545455, 121.3317772317772 14.69545454545455, 121.3317772317772 14.69995904995905, 121.3272727272727 14.69995904995905, 121.3272727272727 14.69545454545455))",1172
"POLYGON ((121.3272727272727 14.7, 121.3317772317772 14.7, 121.3317772317772 14.70450450450451, 121.3272727272727 14.70450450450451, 121.3272727272727 14.7))",1173
"POLYGON ((121.3272727272727 14.70454545454546, 121.3317772317772 14.70454545454546, 121.3317772317772 14.70904995904996, 121.3272727272727 14.70904995904996, 121.3272727272727 14.70454545454546))",1174
"POLYGON ((121.3272727272727 14.70909090909091, 121.3317772317772 14.70909090909091, 121.3317772317772 14.71359541359541, 121.3272727272727 14.71359541359541, 121.3272727272727 14.70909090909091))",1175
"POLYGON ((121.3272727272727 14.71363636363636, 121.3317772317772 14.71363636363636, 121.3317772317772 14.71814086814087, 121.3272727272727 14.71814086814087, 121.3272727272727 14.71363636363636))",1176
"POLYGON ((121.3272727272727 14.71818181818182, 121.3317772317772 14.71818181818182, 121.3317772317772 14.72268632268632, 121.3272727272727 14.72268632268632, 121.3272727272727 14.71818181818182))",1177
"POLYGON ((121.3272727272727 14.72272727272727, 121.3317772317772 14.72272727272727, 121.3317772317772 14.72723177723178, 121.3272727272727 14.72723177723178, 121.3272727272727 14.72272727272727))",1178
"POLYGON ((121.3272727272727 14.72727272727273, 121.3317772317772 14.72727272727273, 121.3317772317772 14.73177723177723, 121.3272727272727 14.73177723177723, 121.3272727272727 14.72727272727273))",1179
"POLYGON ((121.3272727272727 14.73181818181818, 121.3317772317772 14.73181818181818, 121.3317772317772 14.73632268632269, 121.3272727272727 14.73632268632269, 121.3272727272727 14.73181818181818))",1180
"POLYGON ((121.3272727272727 14.73636363636364, 121.3317772317772 14.73636363636364, 121.3317772317772 14.74086814086814, 121.3272727272727 14.74086814086814, 121.3272727272727 14.73636363636364))",1181
"POLYGON ((121.3318181818182 14.64090909090909, 121.3363226863227 14.64090909090909, 121.3363226863227 14.6454135954136, 121.3318181818182 14.6454135954136, 121.3318181818182 14.64090909090909))",1182
"POLYGON ((121.3318181818182 14.64545454545455, 121.3363226863227 14.64545454545455, 121.3363226863227 14.64995904995905, 121.3318181818182 14.64995904995905, 121.3318181818182 14.64545454545455))",1183
"POLYGON ((121.3318181818182 14.65, 121.3363226863227 14.65, 121.3363226863227 14.65450450450451, 121.3318181818182 14.65450450450451, 121.3318181818182 14.65))",1184
"POLYGON ((121.3318181818182 14.65454545454545, 121.3363226863227 14.65454545454545, 121.3363226863227 14.65904995904996, 121.3318181818182 14.65904995904996, 121.3318181818182 14.65454545454545))",1185
"POLYGON ((121.3318181818182 14.65909090909091, 121.3363226863227 14.65909090909091, 121.3363226863227 14.66359541359541, 121.3318181818182 14.66359541359541, 121.3318181818182 14.65909090909091))",1186
"POLYGON ((121.3318181818182 14.66363636363636, 121.3363226863227 14.66363636363636, 121.3363226863227 14.66814086814087, 121.3318181818182 14.66814086814087, 121.3318181818182 14.66363636363636))",1187
"POLYGON ((121.3318181818182 14.66818181818182, 121.3363226863227 14.66818181818182, 121.3363226863227 14.67268632268632, 121.3318181818182 14.67268632268632, 121.3318181818182 14.66818181818182))",1188
"POLYGON ((121.3318181818182 14.67272727272727, 121.3363226863227 14.67272727272727, 121.3363226863227 14.67723177723178, 121.3318181818182 14.67723177723178, 121.3318181818182 14.67272727272727))",1189
"POLYGON ((121.3318181818182 14.67727272727273, 121.3363226863227 14.67727272727273, 121.3363226863227 14.68177723177723, 121.3318181818182 14.68177723177723, 121.3318181818182 14.67727272727273))",1190
"POLYGON ((121.3318181818182 14.68181818181818, 121.3363226863227 14.68181818181818, 121.3363226863227 14.68632268632269, 121.3318181818182 14.68632268632269, 121.3318181818182 14.68181818181818))",1191
"POLYGON ((121.3318181818182 14.68636363636364, 121.3363226863227 14.68636363636364, 121.3363226863227 14.69086814086814, 121.3318181818182 14.69086814086814, 121.3318181818182 14.68636363636364))",1192
"POLYGON ((121.3318181818182 14.69090909090909, 121.3363226863227 14.69090909090909, 121.3363226863227 14.6954135954136, 121.3318181818182 14.6954135954136, 121.3318181818182 14.69090909090909))",1193
"POLYGON ((121.3318181818182 14.69545454545455, 121.3363226863227 14.69545454545455, 121.3363226863227 14.69995904995905, 121.3318181818182 14.69995904995905, 121.3318181818182 14.69545454545455))",1194
"POLYGON ((121.3318181818182 14.7, 121.3363226863227 14.7, 121.3363226863227 14.70450450450451, 121.3318181818182 14.70450450450451, 121.3318181818182 14.7))",1195
"POLYGON ((121.3318181818182 14.70454545454546, 121.3363226863227 14.70454545454546, 121.3363226863227 14.70904995904996, 121.3318181818182 14.70904995904996, 121.3318181818182 14.70454545454546))",1196
"POLYGON ((121.3318181818182 14.70909090909091, 121.3363226863227 14.70909090909091, 121.3363226863227 14.71359541359541, 121.3318181818182 14.71359541359541, 121.3318181818182 14.70909090909091))",1197
"POLYGON ((121.3318181818182 14.71363636363636, 121.3363226863227 14.71363636363636, 121.3363226863227 14.71814086814087, 121.3318181818182 14.71814086814087, 121.3318181818182 14.71363636363636))",1198
"POLYGON ((121.3318181818182 14.71818181818182, 121.3363226863227 14.71818181818182, 121.3363226863227 14.72268632268632, 121.3318181818182 14.72268632268632, 121.3318181818182 14.71818181818182))",1199
"POLYGON ((121.3318181818182 14.72272727272727, 121.3363226863227 14.72272727272727, 121.3363226863227 14.72723177723178, 121.3318181818182 14.72723177723178, 121.3318181818182 14.72272727272727))",1200
"POLYGON ((121.3318181818182 14.72727272727273, 121.3363226863227 14.72727272727273, 121.3363226863227 14.73177723177723, 121.3318181818182 14.73177723177723, 121.3318181818182 14.72727272727273))",1201
"POLYGON ((121.3318181818182 14.73181818181818, 121.3363226863227 14.73181818181818, 121.3363226863227 14.73632268632269, 121.3318181818182 14.73632268632269, 121.3318181818182 14.73181818181818))",1202
"POLYGON ((121.3318181818182 14.73636363636364, 121.3363226863227 14.73636363636364, 121.3363226863227 14.74086814086814, 121.3318181818182 14.74086814086814, 121.3318181818182 14.73636363636364))",1203
"POLYGON ((121.3318181818182 14.74090909090909, 121.3363226863227 14.74090909090909, 121.3363226863227 14.7454135954136, 121.3318181818182 14.7454135954136, 121.3318181818182 14.74090909090909))",1204
"POLYGON ((121.3363636363636 14.64545454545455, 121.3408681408681 14.64545454545455, 121.3408681408681 14.64995904995905, 121.3363636363636 14.64995904995905, 121.3363636363636 14.64545454545455))",1205
"POLYGON ((121.3363636363636 14.65, 121.3408681408681 14.65, 121.3408681408681 14.65450450450451, 121.3363636363636 14.65450450450451, 121.3363636363636 14.65))",1206
"POLYGON ((121.3363636363636 14.65454545454545, 121.3408681408681 14.65454545454545, 121.3408681408681 14.65904995904996, 121.3363636363636 14.65904995904996, 121.3363636363636 14.65454545454545))",1207
"POLYGON ((121.3363636363636 14.65909090909091, 121.3408681408681 14.65909090909091, 121.3408681408681 14.66359541359541, 121.3363636363636 14.66359541359541, 121.3363636363636 14.65909090909091))",1208
"POLYGON ((121.3363636363636 14.66363636363636, 121.3408681408681 14.66363636363636, 121.3408681408681 14.66814086814087, 121.3363636363636 14.66814086814087, 121.3363636363636 14.66363636363636))",1209
"POLYGON ((121.3363636363636 14.66818181818182, 121.3408681408681 14.66818181818182, 121.3408681408681 14.67268632268632, 121.3363636363636 14.67268632268632, 121.3363636363636 14.66818181818182))",1210
"POLYGON ((121.3363636363636 14.67272727272727, 121.3408681408681 14.67272727272727, 121.3408681408681 14.67723177723178, 121.3363636363636 14.67723177723178, 121.3363636363636 14.67272727272727))",1211
"POLYGON ((121.3363636363636 14.67727272727273, 121.3408681408681 14.67727272727273, 121.3408681408681 14.68177723177723, 121.3363636363636 14.68177723177723, 121.3363636363636 14.67727272727273))",1212
"POLYGON ((121.3363636363636 14.68181818181818, 121.3408681408681 14.68181818181818, 121.3408681408681 14.68632268632269, 121.3363636363636 14.68632268632269, 121.3363636363636 14.68181818181818))",1213
"POLYGON ((121.3363636363636 14.68636363636364, 121.3408681408681 14.68636363636364, 121.3408681408681 14.69086814086814, 121.3363636363636 14.69086814086814, 121.3363636363636 14.68636363636364))",1214
"POLYGON ((121.3363636363636 14.69090909090909, 121.3408681408681 14.69090909090909, 121.3408681408681 14.6954135954136, 121.3363636363636 14.6954135954136, 121.3363636363636 14.69090909090909))",1215
"POLYGON ((121.3363636363636 14.69545454545455, 121.3408681408681 14.69545454545455, 121.3408681408681 14.69995904995905, 121.3363636363636 14.69995904995905, 121.3363636363636 14.69545454545455))",1216
"POLYGON ((121.3363636363636 14.7, 121.3408681408681 14.7, 121.3408681408681 14.70450450450451, 121.3363636363636 14.70450450450451, 121.3363636363636 14.7))",1217
"POLYGON ((121.3363636363636 14.70454545454546, 121.3408681408681 14.70454545454546, 121.3408681408681 14.70904995904996, 121.3363636363636 14.70904995904996, 121.3363636363636 14.70454545454546))",1218
"POLYGON ((121.3363636363636 14.70909090909091, 121.3408681408681 14.70909090909091, 121.3408681408681 14.71359541359541, 121.3363636363636 14.71359541359541, 121.3363636363636 14.70909090909091))",1219
"POLYGON ((121.3363636363636 14.71363636363636, 121.3408681408681 14.71363636363636, 121.3408681408681 14.71814086814087, 121.3363636363636 14.71814086814087, 121.3363636363636 14.71363636363636))",1220
"POLYGON ((121.3363636363636 14.71818181818182, 121.3408681408681 14.71818181818182, 121.3408681408681 14.72268632268632, 121.3363636363636 14.72268632268632, 121.3363636363636 14.71818181818182))",1221
"POLYGON ((121.3363636363636 14.72272727272727, 121.3408681408681 14.72272727272727, 121.3408681408681 14.72723177723178, 121.3363636363636 14.72723177723178, 121.3363636363636 14.72272727272727))",1222
"POLYGON ((121.3363636363636 14.72727272727273, 121.3408681408681 14.72727272727273, 121.3408681408681 14.73177723177723, 121.3363636363636 14.73177723177723, 121.3363636363636 14.72727272727273))",1223
"POLYGON ((121.3363636363636 14.73181818181818, 121.3408681408681 14.73181818181818, 121.3408681408681 14.73632268632269, 121.3363636363636 14.73632268632269, 121.3363636363636 14.73181818181818))",1224
"POLYGON ((121.3363636363636 14.73636363636364, 121.3408681408681 14.73636363636364, 121.3408681408681 14.74086814086814, 121.3363636363636 14.74086814086814, 121.3363636363636 14.73636363636364))",1225
"POLYGON ((121.3363636363636 14.74090909090909, 121.3408681408681 14.74090909090909, 121.3408681408681 14.7454135954136, 121.3363636363636 14.7454135954136, 121.3363636363636 14.74090909090909))",1226
"POLYGON ((121.3409090909091 14.65, 121.3454135954136 14.65, 121.3454135954136 14.65450450450451, 121.3409090909091 14.65450450450451, 121.3409090909091 14.65))",1227
"POLYGON ((121.3409090909091 14.65454545454545, 121.3454135954136 14.65454545454545, 121.3454135954136 14.65904995904996, 121.3409090909091 14.65904995904996, 121.3409090909091 14.65454545454545))",1228
"POLYGON ((121.3409090909091 14.65909090909091, 121.3454135954136 14.65909090909091, 121.3454135954136 14.66359541359541, 121.3409090909091 14.66359541359541, 121.3409090909091 14.65909090909091))",1229
"POLYGON ((121.3409090909091 14.66363636363636, 121.3454135954136 14.66363636363636, 121.3454135954136 14.66814086814087, 121.3409090909091 14.66814086814087, 121.3409090909091 14.66363636363636))",1230
"POLYGON ((121.3409090909091 14.66818181818182, 121.3454135954136 14.66818181818182, 121.3454135954136 14.67268632268632, 121.3409090909091 14.67268632268632, 121.3409090909091 14.66818181818182))",1231
"POLYGON ((121.3409090909091 14.67272727272727, 121.3454135954136 14.67272727272727, 121.3454135954136 14.67723177723178, 121.3409090909091 14.67723177723178, 121.3409090909091 14.67272727272727))",1232
"POLYGON ((121.3409090909091 14.67727272727273, 121.3454135954136 14.67727272727273, 121.3454135954136 14.68177723177723, 121.3409090909091 14.68177723177723, 121.3409090909091 14.67727272727273))",1233
"POLYGON ((121.3409090909091 14.68181818181818, 121.3454135954136 14.68181818181818, 121.3454135954136 14.68632268632269, 121.3409090909091 14.68632268632269, 121.3409090909091 14.68181818181818))",1234
"POLYGON ((121.3409090909091 14.68636363636364, 121.3454135954136 14.68636363636364, 121.3454135954136 14.69086814086814, 121.3409090909091 14.69086814086814, 121.3409090909091 14.68636363636364))",1235
"POLYGON ((121.3409090909091 14.69090909090909, 121.3454135954136 14.69090909090909, 121.3454135954136 14.6954135954136, 121.3409090909091 14.6954135954136, 121.3409090909091 14.69090909090909))",1236
"POLYGON ((121.3409090909091 14.69545454545455, 121.3454135954136 14.69545454545455, 121.3454135954136 14.69995904995905, 121.3409090909091 14.69995904995905, 121.3409090909091 14.69545454545455))",1237
"POLYGON ((121.3409090909091 14.7, 121.3454135954136 14.7, 121.3454135954136 14.70450450450451, 121.3409090909091 14.70450450450451, 121.3409090909091 14.7))",1238
"POLYGON ((121.3409090909091 14.70454545454546, 121.3454135954136 14.70454545454546, 121.3454135954136 14.70904995904996, 121.3409090909091 14.70904995904996, 121.3409090909091 14.70454545454546))",1239
"POLYGON ((121.3409090909091 14.70909090909091, 121.3454135954136 14.70909090909091, 121.3454135954136 14.71359541359541, 121.3409090909091 14.71359541359541, 121.3409090909091 14.70909090909091))",1240
"POLYGON ((121.3409090909091 14.71363636363636, 121.3454135954136 14.71363636363636, 121.3454135954136 14.71814086814087, 121.3409090909091 14.71814086814087, 121.3409090909091 14.71363636363636))",1241
"POLYGON ((121.3409090909091 14.71818181818182, 121.3454135954136 14.71818181818182, 121.3454135954136 14.72268632268632, 121.3409090909091 14.72268632268632, 121.3409090909091 14.71818181818182))",1242
"POLYGON ((121.3409090909091 14.72272727272727, 121.3454135954136 14.72272727272727, 121.3454135954136 14.72723177723178, 121.3409090909091 14.72723177723178, 121.3409090909091 14.72272727272727))",1243
"POLYGON ((121.3409090909091 14.72727272727273, 121.3454135954136 14.72727272727273, 121.3454135954136 14.73177723177723, 121.3409090909091 14.73177723177723, 121.3409090909091 14.72727272727273))",1244
"POLYGON ((121.3409090909091 14.73181818181818, 121.3454135954136 14.73181818181818, 121.3454135954136 14.73632268632269, 121.3409090909091 14.73632268632269, 121.3409090909091 14.73181818181818))",1245
"POLYGON ((121.3409090909091 14.73636363636364, 121.3454135954136 14.73636363636364, 121.3454135954136 14.74086814086814, 121.3409090909091 14.74086814086814, 121.3409090909091 14.73636363636364))",1246
"POLYGON ((121.3409090909091 14.74090909090909, 121.3454135954136 14.74090909090909, 121.3454135954136 14.7454135954136, 121.3409090909091 14.7454135954136, 121.3409090909091 14.74090909090909))",1247
"POLYGON ((121.3454545454545 14.65454545454545, 121.3499590499591 14.65454545454545, 121.3499590499591 14.65904995904996, 121.3454545454545 14.65904995904996, 121.3454545454545 14.65454545454545))",1248
"POLYGON ((121.3454545454545 14.65909090909091, 121.3499590499591 14.65909090909091, 121.3499590499591 14.66359541359541, 121.3454545454545 14.66359541359541, 121.3454545454545 14.65909090909091))",1249
"POLYGON ((121.3454545454545 14.66363636363636, 121.3499590499591 14.66363636363636, 121.3499590499591 14.66814086814087, 121.3454545454545 14.66814086814087, 121.3454545454545 14.66363636363636))",1250
"POLYGON ((121.3454545454545 14.66818181818182, 121.3499590499591 14.66818181818182, 121.3499590499591 14.67268632268632, 121.3454545454545 14.67268632268632, 121.3454545454545 14.66818181818182))",1251
"POLYGON ((121.3454545454545 14.67272727272727, 121.3499590499591 14.67272727272727, 121.3499590499591 14.67723177723178, 121.3454545454545 14.67723177723178, 121.3454545454545 14.67272727272727))",1252
"POLYGON ((121.3454545454545 14.67727272727273, 121.3499590499591 14.67727272727273, 121.3499590499591 14.68177723177723, 121.3454545454545 14.68177723177723, 121.3454545454545 14.67727272727273))",1253
"POLYGON ((121.3454545454545 14.68181818181818, 121.3499590499591 14.68181818181818, 121.3499590499591 14.68632268632269, 121.3454545454545 14.68632268632269, 121.3454545454545 14.68181818181818))",1254
"POLYGON ((121.3454545454545 14.68636363636364, 121.3499590499591 14.68636363636364, 121.3499590499591 14.69086814086814, 121.3454545454545 14.69086814086814, 121.3454545454545 14.68636363636364))",1255
"POLYGON ((121.3454545454545 14.69090909090909, 121.3499590499591 14.69090909090909, 121.3499590499591 14.6954135954136, 121.3454545454545 14.6954135954136, 121.3454545454545 14.69090909090909))",1256
"POLYGON ((121.3454545454545 14.69545454545455, 121.3499590499591 14.69545454545455, 121.3499590499591 14.69995904995905, 121.3454545454545 14.69995904995905, 121.3454545454545 14.69545454545455))",1257
"POLYGON ((121.3454545454545 14.7, 121.3499590499591 14.7, 121.3499590499591 14.70450450450451, 121.3454545454545 14.70450450450451, 121.3454545454545 14.7))",1258
"POLYGON ((121.3454545454545 14.70454545454546, 121.3499590499591 14.70454545454546, 121.3499590499591 14.70904995904996, 121.3454545454545 14.70904995904996, 121.3454545454545 14.70454545454546))",1259
"POLYGON ((121.3454545454545 14.70909090909091, 121.3499590499591 14.70909090909091, 121.3499590499591 14.71359541359541, 121.3454545454545 14.71359541359541, 121.3454545454545 14.70909090909091))",1260
"POLYGON ((121.3454545454545 14.71363636363636, 121.3499590499591 14.71363636363636, 121.3499590499591 14.71814086814087, 121.3454545454545 14.71814086814087, 121.3454545454545 14.71363636363636))",1261
"POLYGON ((121.3454545454545 14.71818181818182, 121.3499590499591 14.71818181818182, 121.3499590499591 14.72268632268632, 121.3454545454545 14.72268632268632, 121.3454545454545 14.71818181818182))",1262
"POLYGON ((121.3454545454545 14.72272727272727, 121.3499590499591 14.72272727272727, 121.3499590499591 14.72723177723178, 121.3454545454545 14.72723177723178, 121.3454545454545 14.72272727272727))",1263
"POLYGON ((121.3454545454545 14.72727272727273, 121.3499590499591 14.72727272727273, 121.3499590499591 14.73177723177723, 121.3454545454545 14.73177723177723, 121.3454545454545 14.72727272727273))",1264
"POLYGON ((121.3454545454545 14.73181818181818, 121.3499590499591 14.73181818181818, 121.3499590499591 14.73632268632269, 121.3454545454545 14.73632268632269, 121.3454545454545 14.73181818181818))",1265
"POLYGON ((121.3454545454545 14.73636363636364, 121.3499590499591 14.73636363636364, 121.3499590499591 14.74086814086814, 121.3454545454545 14.74086814086814, 121.3454545454545 14.73636363636364))",1266
"POLYGON ((121.3454545454545 14.74090909090909, 121.3499590499591 14.74090909090909, 121.3499590499591 14.7454135954136, 121.3454545454545 14.7454135954136, 121.3454545454545 14.74090909090909))",1267
"POLYGON ((121.35 14.65909090909091, 121.3545045045045 14.65909090909091, 121.3545045045045 14.66359541359541, 121.35 14.66359541359541, 121.35 14.65909090909091))",1268
"POLYGON ((121.35 14.66363636363636, 121.3545045045045 14.66363636363636, 121.3545045045045 14.66814086814087, 121.35 14.66814086814087, 121.35 14.66363636363636))",1269
"POLYGON ((121.35 14.66818181818182, 121.3545045045045 14.66818181818182, 121.3545045045045 14.67268632268632, 121.35 14.67268632268632, 121.35 14.66818181818182))",1270
"POLYGON ((121.35 14.67272727272727, 121.3545045045045 14.67272727272727, 121.3545045045045 14.67723177723178, 121.35 14.67723177723178, 121.35 14.67272727272727))",1271
"POLYGON ((121.35 14.67727272727273, 121.3545045045045 14.67727272727273, 121.3545045045045 14.68177723177723, 121.35 14.68177723177723, 121.35 14.67727272727273))",1272
"POLYGON ((121.35 14.68181818181818, 121.3545045045045 14.68181818181818, 121.3545045045045 14.68632268632269, 121.35 14.68632268632269, 121.35 14.68181818181818))",1273
"POLYGON ((121.35 14.68636363636364, 121.3545045045045 14.68636363636364, 121.3545045045045 14.69086814086814, 121.35 14.69086814086814, 121.35 14.68636363636364))",1274
"POLYGON ((121.35 14.69090909090909, 121.3545045045045 14.69090909090909, 121.3545045045045 14.6954135954136, 121.35 14.6954135954136, 121.35 14.69090909090909))",1275
"POLYGON ((121.35 14.69545454545455, 121.3545045045045 14.69545454545455, 121.3545045045045 14.69995904995905, 121.35 14.69995904995905, 121.35 14.69545454545455))",1276
"POLYGON ((121.35 14.7, 121.3545045045045 14.7, 121.3545045045045 14.70450450450451, 121.35 14.70450450450451, 121.35 14.7))",1277
"POLYGON ((121.35 14.70454545454546, 121.3545045045045 14.70454545454546, 121.3545045045045 14.70904995904996, 121.35 14.70904995904996, 121.35 14.70454545454546))",1278
"POLYGON ((121.35 14.70909090909091, 121.3545045045045 14.70909090909091, 121.3545045045045 14.71359541359541, 121.35 14.71359541359541, 121.35 14.70909090909091))",1279
"POLYGON ((121.35 14.71363636363636, 121.3545045045045 14.71363636363636, 121.3545045045045 14.71814086814087, 121.35 14.71814086814087, 121.35 14.71363636363636))",1280
"POLYGON ((121.35 14.71818181818182, 121.3545045045045 14.71818181818182, 121.3545045045045 14.72268632268632, 121.35 14.72268632268632, 121.35 14.71818181818182))",1281
"POLYGON ((121.35 14.72272727272727, 121.3545045045045 14.72272727272727, 121.3545045045045 14.72723177723178, 121.35 14.72723177723178, 121.35 14.72272727272727))",1282
"POLYGON ((121.35 14.72727272727273, 121.3545045045045 14.72727272727273, 121.3545045045045 14.73177723177723, 121.35 14.73177723177723, 121.35 14.72727272727273))",1283
"POLYGON ((121.35 14.73181818181818, 121.3545045045045 14.73181818181818, 121.3545045045045 14.73632268632269, 121.35 14.73632268632269, 121.35 14.73181818181818))",1284
"POLYGON ((121.35 14.73636363636364, 121.3545045045045 14.73636363636364, 121.3545045045045 14.74086814086814, 121.35 14.74086814086814, 121.35 14.73636363636364))",1285
"POLYGON ((121.35 14.74090909090909, 121.3545045045045 14.74090909090909, 121.3545045045045 14.7454135954136, 121.35 14.7454135954136, 121.35 14.74090909090909))",1286
"POLYGON ((121.3545454545455 14.66363636363636, 121.35904995905 14.66363636363636, 121.35904995905 14.66814086814087, 121.3545454545455 14.66814086814087, 121.3545454545455 14.66363636363636))",1287
"POLYGON ((121.3545454545455 14.66818181818182, 121.35904995905 14.66818181818182, 121.35904995905 14.67268632268632, 121.3545454545455 14.67268632268632, 121.3545454545455 14.66818181818182))",1288
"POLYGON ((121.3545454545455 14.67272727272727, 121.35904995905 14.67272727272727, 121.35904995905 14.67723177723178, 121.3545454545455 14.67723177723178, 121.3545454545455 14.67272727272727))",1289
"POLYGON ((121.3545454545455 14.67727272727273, 121.35904995905 14.67727272727273, 121.35904995905 14.68177723177723, 121.3545454545455 14.68177723177723, 121.3545454545455 14.67727272727273))",1290
"POLYGON ((121.3545454545455 14.68181818181818, 121.35904995905 14.68181818181818, 121.35904995905 14.68632268632269, 121.3545454545455 14.68632268632269, 121.3545454545455 14.68181818181818))",1291
"POLYGON ((121.3545454545455 14.68636363636364, 121.35904995905 14.68636363636364, 121.35904995905 14.69086814086814, 121.3545454545455 14.69086814086814, 121.3545454545455 14.68636363636364))",1292
"POLYGON ((121.3545454545455 14.69090909090909, 121.35904995905 14.69090909090909, 121.35904995905 14.6954135954136, 121.3545454545455 14.6954135954136, 121.3545454545455 14.69090909090909))",1293
"POLYGON ((121.3545454545455 14.69545454545455, 121.35904995905 14.69545454545455, 121.35904995905 14.69995904995905, 121.3545454545455 14.69995904995905, 121.3545454545455 14.69545454545455))",1294
"POLYGON ((121.3545454545455 14.7, 121.35904995905 14.7, 121.35904995905 14.70450450450451, 121.3545454545455 14.70450450450451, 121.3545454545455 14.7))",1295
"POLYGON ((121.3545454545455 14.70454545454546, 121.35904995905 14.70454545454546, 121.35904995905 14.70904995904996, 121.3545454545455 14.70904995904996, 121.3545454545455 14.70454545454546))",1296
"POLYGON ((121.3545454545455 14.70909090909091, 121.35904995905 14.70909090909091, 121.35904995905 14.71359541359541, 121.3545454545455 14.71359541359541, 121.3545454545455 14.70909090909091))",1297
"POLYGON ((121.3545454545455 14.71363636363636, 121.35904995905 14.71363636363636, 121.35904995905 14.71814086814087, 121.3545454545455 14.71814086814087, 121.3545454545455 14.71363636363636))",1298
"POLYGON ((121.3545454545455 14.71818181818182, 121.35904995905 14.71818181818182, 121.35904995905 14.72268632268632, 121.3545454545455 14.72268632268632, 121.3545454545455 14.71818181818182))",1299
"POLYGON ((121.3545454545455 14.72272727272727, 121.35904995905 14.72272727272727, 121.35904995905 14.72723177723178, 121.3545454545455 14.72723177723178, 121.3545454545455 14.72272727272727))",1300
"POLYGON ((121.3545454545455 14.72727272727273, 121.35904995905 14.72727272727273, 121.35904995905 14.73177723177723, 121.3545454545455 14.73177723177723, 121.3545454545455 14.72727272727273))",1301
"POLYGON ((121.3545454545455 14.73181818181818, 121.35904995905 14.73181818181818, 121.35904995905 14.73632268632269, 121.3545454545455 14.73632268632269, 121.3545454545455 14.73181818181818))",1302
"POLYGON ((121.3545454545455 14.73636363636364, 121.35904995905 14.73636363636364, 121.35904995905 14.74086814086814, 121.3545454545455 14.74086814086814, 121.3545454545455 14.73636363636364))",1303
"POLYGON ((121.3545454545455 14.74090909090909, 121.35904995905 14.74090909090909, 121.35904995905 14.7454135954136, 121.3545454545455 14.7454135954136, 121.3545454545455 14.74090909090909))",1304
"POLYGON ((121.3590909090909 14.66363636363636, 121.3635954135954 14.66363636363636, 121.3635954135954 14.66814086814087, 121.3590909090909 14.66814086814087, 121.3590909090909 14.66363636363636))",1305
"POLYGON ((121.3590909090909 14.66818181818182, 121.3635954135954 14.66818181818182, 121.3635954135954 14.67268632268632, 121.3590909090909 14.67268632268632, 121.3590909090909 14.66818181818182))",1306
"POLYGON ((121.3590909090909 14.67272727272727, 121.3635954135954 14.67272727272727, 121.3635954135954 14.67723177723178, 121.3590909090909 14.67723177723178, 121.3590909090909 14.67272727272727))",1307
"POLYGON ((121.3590909090909 14.67727272727273, 121.3635954135954 14.67727272727273, 121.3635954135954 14.68177723177723, 121.3590909090909 14.68177723177723, 121.3590909090909 14.67727272727273))",1308
"POLYGON ((121.3590909090909 14.68181818181818, 121.3635954135954 14.68181818181818, 121.3635954135954 14.68632268632269, 121.3590909090909 14.68632268632269, 121.3590909090909 14.68181818181818))",1309
"POLYGON ((121.3590909090909 14.68636363636364, 121.3635954135954 14.68636363636364, 121.3635954135954 14.69086814086814, 121.3590909090909 14.69086814086814, 121.3590909090909 14.68636363636364))",1310
"POLYGON ((121.3590909090909 14.69090909090909, 121.3635954135954 14.69090909090909, 121.3635954135954 14.6954135954136, 121.3590909090909 14.6954135954136, 121.3590909090909 14.69090909090909))",1311
"POLYGON ((121.3590909090909 14.69545454545455, 121.3635954135954 14.69545454545455, 121.3635954135954 14.69995904995905, 121.3590909090909 14.69995904995905, 121.3590909090909 14.69545454545455))",1312
